official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
zk,中考英语词库,all,全部,86,Australian,ɒ'streiljәn,n. a native or inhabitant of Australia\nn. the Austronesian languages spoken by Australian aborigines\na. of or relating to or characteristic of Australia or its inhabitants or its languages,"n. 澳大利亚人\na. 澳大利亚的, 澳洲的, 澳洲人的",,,,zk gk ielts,3122,5172,s:australians,,,I am fond of Australian food.,我喜欢澳大利亚料理。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,australian,1771852,1777456,https://tatoeba.org/en/sentences/show/1771852,https://tatoeba.org/en/sentences/show/1777456,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
zk,中考英语词库,all,全部,87,autumn,'ɒ:tәm,n the season when the leaves fall from the trees,"n. 秋天, 成熟期",,3,1,zk gk,2252,5010,,,,"In autumn, some animals store food away for the winter.",有些动物会在秋天为冬季储藏食物。,Autumn came and the leaves started to fall.,秋天到了，树叶也开始落下。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,autumn,279626,10355527,https://tatoeba.org/en/sentences/show/279626,https://tatoeba.org/en/sentences/show/10355527,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,autumn,266338,346934,https://tatoeba.org/en/sentences/show/266338,https://tatoeba.org/en/sentences/show/346934,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,88,available,ә'veilәbl,a. obtainable or accessible and ready for use or service\ns. not busy; not otherwise committed\ns. convenient for use or disposal,"a. 可利用的, 可获得的, 有效的\n[医] 有效的, 可得的",,5,1,zk gk cet4 cet6 ky toefl ielts gre,334,622,,,,This book is available at one shop only.,只有一家商店卖这本书。,"We are sorry, the person you are trying to contact is not available.","对不起, 你要联络的人没空。",Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,available,57023,1047372,https://tatoeba.org/en/sentences/show/57023,https://tatoeba.org/en/sentences/show/1047372,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,available,2388,772034,https://tatoeba.org/en/sentences/show/2388,https://tatoeba.org/en/sentences/show/772034,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,89,avoid,ә'vɒid,v. stay clear from; keep away from; keep out of the way of someone or something\nv. refrain from doing something,"vt. 避免, 防止, 撤消\n[法] 避免, 回避, 躲开",,4,1,zk gk cet4 ky toefl ielts gre,835,908,d:avoided/i:avoiding/p:avoided/3:avoids,,,There are some things that people like to avoid discussing.,有些事情，人们喜欢避而不谈。,I avoid discussing personal subjects with my boss.,我避免跟老板讨论个人话题。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,avoid,6008667,1691796,https://tatoeba.org/en/sentences/show/6008667,https://tatoeba.org/en/sentences/show/1691796,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,avoid,4571450,5684092,https://tatoeba.org/en/sentences/show/4571450,https://tatoeba.org/en/sentences/show/5684092,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,90,awake,ә'weik,a. not in a state of sleep; completely conscious,"a. 醒着的\nvt. 唤醒, 唤起, 使意识到\nvi. 醒来, 被唤起, 意识到",,2,1,zk gk cet4 cet6 ky,4786,4647,p:awoke/d:awoken/3:awakes/i:awaking,,,My brother often stays awake the whole night.,我弟弟会经常彻夜不睡。,"When the sisters came back, their mother was still awake.",在姐妹们回来的时候，她们的妈妈还醒着。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,awake,2825521,332429,https://tatoeba.org/en/sentences/show/2825521,https://tatoeba.org/en/sentences/show/332429,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,awake,1819823,8654595,https://tatoeba.org/en/sentences/show/1819823,https://tatoeba.org/en/sentences/show/8654595,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,91,away,ә'wei,s. not present; having left\na. used of an opponent's ground\ns. (of a baseball pitch) on the far side of home plate from the batter\nr. from a particular thing or place or position (`forth' is obsolete),adv. 离去,,5,1,zk gk,237,269,,,,The handle came away from the door when I grasped it.,我握住门把，它就从门上掉了下来。,The thief got away with the money.,小偷带著钱逃跑了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,away,39066,371144,https://tatoeba.org/en/sentences/show/39066,https://tatoeba.org/en/sentences/show/371144,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,away,36821,804572,https://tatoeba.org/en/sentences/show/36821,https://tatoeba.org/en/sentences/show/804572,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,92,baby,'beibi,n. a very young child (birth to 1 year) who has not yet begun to walk or talk\nn. the youngest member of a group (not necessarily young)\nn. an unborn child; a human fetus\nn. (slang) sometimes used as a term of address for attractive young women,n. 婴孩\n[医] 婴儿,,4,1,zk gk,869,588,s:babies/i:babying/p:babied/3:babies/d:babied,,,"My baby began crying, asking for milk.",我的宝宝开始哭了，他想要吃奶。,"Be quiet, or the baby will wake up.",安静，否则婴儿会醒来。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,baby,272305,481201,https://tatoeba.org/en/sentences/show/272305,https://tatoeba.org/en/sentences/show/481201,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,baby,272056,846256,https://tatoeba.org/en/sentences/show/272056,https://tatoeba.org/en/sentences/show/846256,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,93,back,bæk,n. the posterior part of a human (or animal) body from the neck to the end of the spine\nn. the part of something that is furthest from the normal viewer\nn. (football) a person who plays in the backfield\nn. the part of a garment that covers the back of your body,"a. 后面的\nvt. 使后退, 支持\nvi. 倒退, 背靠\nadv. 向后地\nn. 背部, 后面",,5,1,zk gk ielts,105,108,d:backed/s:backs/p:backed/i:backing/3:backs,,,I got the book back from him.,我拿到了他还我的书。,"If there is somebody to back me up, the business will be successful.",如果有人支持的话，生意是会成功的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,back,43851,802315,https://tatoeba.org/en/sentences/show/43851,https://tatoeba.org/en/sentences/show/802315,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,back,40471,358176,https://tatoeba.org/en/sentences/show/40471,https://tatoeba.org/en/sentences/show/358176,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,94,background,'bækgraund,n. a person's social heritage: previous experience or training\nn. the part of a scene (or picture) that lies behind objects in the foreground\nn. information that is essential to understanding a situation or problem\nn. extraneous signals that can be confused with the phenomenon to be observed or measured,"n. 背景, 背景资料\n[计] 背景, 后台",,3,1,zk gk cet4 ky toefl ielts,1369,1402,s:backgrounds,,,There is a castle in the background of the picture.,图片的背景是一座城堡。,You will need to bring two passport-sized photos of yourself taken with a white background.,您需要带两张本人的白底报名照。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,background,49018,1426555,https://tatoeba.org/en/sentences/show/49018,https://tatoeba.org/en/sentences/show/1426555,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,background,694078,808202,https://tatoeba.org/en/sentences/show/694078,https://tatoeba.org/en/sentences/show/808202,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,95,bad,bæd,n. that which is below standard or expectations as of ethics or decency\na. having undesirable or negative qualities\ns. very intense\ns. feeling physical discomfort or pain (`tough' is occasionally used colloquially for `bad'),a. 坏的\nn. 坏\nadv. 坏地,,5,1,zk gk,349,282,r:worse/t:worst,,,"During hot season, perishables go bad easily.",在炎热的季节时，有些食品很容易变坏。,I don't care for smoking; it's bad for the health.,我不喜欢吸烟，因为吸烟对身体不好。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bad,267088,345286,https://tatoeba.org/en/sentences/show/267088,https://tatoeba.org/en/sentences/show/345286,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bad,256824,410715,https://tatoeba.org/en/sentences/show/256824,https://tatoeba.org/en/sentences/show/410715,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,96,bag,bæg,n. a flexible container with a single opening\nn. the quantity of game taken in a particular period (usually by one person)\nn. a container used for carrying money and small personal items or accessories (especially by women)\nn. the quantity that a bag will hold,"n. 袋子, 袋状物\nvt. 使膨大, 装袋, 猎获",,4,1,zk gk,1292,1008,s:bags/p:bagged/d:bagged/i:bagging/3:bags,,,"No thank you, I don't need a plastic bag.",不用，谢谢。不需要塑料袋。,I think we need a doggy bag.,看来我们得打包了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bag,1335215,1635908,https://tatoeba.org/en/sentences/show/1335215,https://tatoeba.org/en/sentences/show/1635908,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bag,1073080,1073081,https://tatoeba.org/en/sentences/show/1073080,https://tatoeba.org/en/sentences/show/1073081,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,97,ball,bɒ:l,n. round object that is hit or thrown or kicked in games\nn. an object with a spherical shape\nn. the people assembled at a lavish formal dance\nn. a spherical object used as a plaything,"n. 球, 舞会, 球状物\nv. 捏成球形",,4,1,zk gk,1121,912,s:balls/p:balled/i:balling/3:balls/d:balled,,,The referee blew the whistle and called a hand ball on him.,裁判吹响了口哨，判定他手球。,The ball is that boy's prized possession.,这个球是那个男孩的宝贝。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ball,3579530,3579529,https://tatoeba.org/en/sentences/show/3579530,https://tatoeba.org/en/sentences/show/3579529,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ball,606874,392260,https://tatoeba.org/en/sentences/show/606874,https://tatoeba.org/en/sentences/show/392260,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,98,balloon,bә'lu:n,n. large tough nonrigid bag filled with gas or heated air\nn. small thin inflatable rubber bag with narrow neck\nv. ride in a hot-air balloon\nv. become inflated,"n. 气球\nvt. 使成气球状\nvi. 膨胀如气球, 激增",,2,,zk gk cet4 ky toefl ielts gre,5623,4774,s:balloons/p:ballooned/i:ballooning/d:ballooned/3:balloons,,,The balloon was caught in the tree.,这颗气球被树绊住了。,Tom is inflating a balloon.,汤姆在吹气球。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,balloon,319795,908329,https://tatoeba.org/en/sentences/show/319795,https://tatoeba.org/en/sentences/show/908329,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,balloon,1662409,10459897,https://tatoeba.org/en/sentences/show/1662409,https://tatoeba.org/en/sentences/show/10459897,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,99,bamboo,bæm'bu:,n. the hard woody stems of bamboo plants; used in construction and crafts and fishing poles\nn. woody tropical grass having hollow woody stems; mature canes used for construction and furniture,n. 竹子\n[医] 竹类,,1,,zk gk cet6 ielts,12165,8248,s:bamboos,,,Pandas feed on bamboo grass.,熊猫以竹为食。,There's bamboo growing in the garden.,花园里有竹子在生长。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bamboo,34951,350663,https://tatoeba.org/en/sentences/show/34951,https://tatoeba.org/en/sentences/show/350663,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bamboo,522621,801334,https://tatoeba.org/en/sentences/show/522621,https://tatoeba.org/en/sentences/show/801334,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,100,banana,bә'nɑ:nә,n. any of several tropical and subtropical treelike herbs of the genus Musa having a terminal crown of large entire leaves and usually bearing hanging clusters of elongated fruits\nn. elongated crescent-shaped yellow fruit with soft sweet flesh,n. 香蕉,,2,,zk gk,5663,4677,s:bananas,,,Time flies like an arrow; fruit flies like a banana.,光阴飞逝如箭; 果蝇喜欢香蕉。,Guatemala was once qualified as a banana republic.,瓜地马拉曾经被称作香蕉共和国。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,banana,349900,771922,https://tatoeba.org/en/sentences/show/349900,https://tatoeba.org/en/sentences/show/771922,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,banana,814938,816799,https://tatoeba.org/en/sentences/show/814938,https://tatoeba.org/en/sentences/show/816799,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,101,bank,bæŋk,n. sloping land (especially the slope beside a body of water)\nn. a long ridge or pile\nn. an arrangement of similar objects in a row or in tiers\nn. a supply or stock held in reserve for future use (especially in emergencies),"n. 银行, 堤, 岸\n[医] 库",,1,1,zk gk ielts,406,663,s:banks/i:banking/d:banked/p:banked/3:banks,,,He has some money in the bank.,他银行里有点钱。,His office is past the bank on your left.,经过银行，左边就是他的办公室了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bank,290696,334640,https://tatoeba.org/en/sentences/show/290696,https://tatoeba.org/en/sentences/show/334640,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bank,286530,487705,https://tatoeba.org/en/sentences/show/286530,https://tatoeba.org/en/sentences/show/487705,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,102,baseball,'beisbɒ:l,n. a ball game played with a bat and ball between two teams of nine players; teams take turns at bat trying to score runs\nn. a ball used in playing baseball,n. 棒球\n[计] 棒球系统,,3,,zk gk cet4 cet6 ky ielts,10008,1373,,,,Interest in baseball cuts across classes and ages in this country.,这个国家里不同年龄阶级的人都减少了对棒球的兴趣。,I almost always play baseball after school.,我几乎总是在放学后打棒球。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,baseball,324080,887773,https://tatoeba.org/en/sentences/show/324080,https://tatoeba.org/en/sentences/show/887773,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,baseball,321963,918547,https://tatoeba.org/en/sentences/show/321963,https://tatoeba.org/en/sentences/show/918547,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,103,basic,'beisik,n. a popular programming language that is relatively easy to learn; an acronym for beginner's all-purpose symbolic instruction code; no longer in general use\nn. (usually plural) a necessary commodity for which demand is constant\na. pertaining to or constituting a base or basis\ns. reduced to the simplest and most significant form possible without loss of generality,"n. 基本原理, 要素, 基本规律\na. 基本的, 碱性的\n(计算机)BASIC语言",,4,1,zk gk cet4 ky toefl ielts,911,1144,s:basics,,,I think your basic theory is wrong.,我认为你的基本理论是错的。,This law will deprive us of our basic rights.,这项法律会剥夺我们的基本权利。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basic,17278,772369,https://tatoeba.org/en/sentences/show/17278,https://tatoeba.org/en/sentences/show/772369,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basic,57140,1409040,https://tatoeba.org/en/sentences/show/57140,https://tatoeba.org/en/sentences/show/1409040,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,104,basket,'bɑ:skit,n. a container that is usually woven and has handles\nn. the quantity contained in a basket\nn. horizontal circular metal hoop supporting a net through which players try to throw the basketball\nn. a score in basketball made by throwing the ball through the hoop,"n. 篮, 篮子\nvt. 装入篮",,2,,zk gk,3828,3255,s:baskets,,,He has a basket full of strawberries.,他有个装满草莓的篮子。,Here is a basket full of vegetables.,这里有个装满蔬菜的篮子。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basket,289016,464895,https://tatoeba.org/en/sentences/show/289016,https://tatoeba.org/en/sentences/show/464895,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basket,61720,797072,https://tatoeba.org/en/sentences/show/61720,https://tatoeba.org/en/sentences/show/797072,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,105,basketball,'bɑ:skitbɒ:l,n. a game played on a court by two opposing teams of 5 players; points are scored by throwing the ball through an elevated horizontal hoop\nn. an inflated ball used in playing basketball,n. 篮球,,2,,zk gk,16051,1799,s:basketballs,,,Tom's gym teacher is Mary's basketball coach.,汤姆的体育老师是玛丽的篮球教练。,"I like rugby, but not as much as I like basketball.",我喜欢橄榄球，但不像我喜欢篮球那么喜欢。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basketball,2401237,8934231,https://tatoeba.org/en/sentences/show/2401237,https://tatoeba.org/en/sentences/show/8934231,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,basketball,6796868,8605833,https://tatoeba.org/en/sentences/show/6796868,https://tatoeba.org/en/sentences/show/8605833,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,106,bathroom,'bɑ:θru:m,n. a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet,"n. 浴室, 厕所",,3,1,zk gk cet4 ky ielts,2821,2404,s:bathrooms,,,I need to go to the bathroom.,我要去厕所。,There's a red candle on top of the bathroom sink.,洗手台上有一个红色的蜡烛。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bathroom,1864529,9096139,https://tatoeba.org/en/sentences/show/1864529,https://tatoeba.org/en/sentences/show/9096139,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,bathroom,1600186,8914891,https://tatoeba.org/en/sentences/show/1600186,https://tatoeba.org/en/sentences/show/8914891,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,107,be,bi:,"v. have the quality of being; (copula, used with an adjective or a predicate noun)\nv. be identical to; be someone or something\nv. occupy a certain position or area; be somewhere\nv. happen, occur, take place; this was during the visit to my parents' house""","v. 是, 表示, 在\n[计] 后端, 总线允许",,5,1,zk gk,2,2,p:was/3:is/d:been/i:being,,,You must be careful not to make him angry.,你要小心别惹他生气。,I'd rather be a bird than a fish.,我宁愿是一只鸟胜过一条鱼。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,be,15795,775604,https://tatoeba.org/en/sentences/show/15795,https://tatoeba.org/en/sentences/show/775604,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,be,2474,881857,https://tatoeba.org/en/sentences/show/2474,https://tatoeba.org/en/sentences/show/881857,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
zk,中考英语词库,all,全部,108,beach,bi:tʃ,n. an area of sand sloping down to the water of a sea or lake\nv. land on a beach,n. 海滩,,3,1,zk gk cet4 ky ielts,1900,1937,s:beaches/p:beached/d:beached/i:beaching/3:beaches,,,"On sunny days, the beach is very crowded.",晴天，海滩总是很拥挤。,"I live near the sea, so I often go to the beach.",我住在海边所以经常去海滩。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,beach,3608134,3608133,https://tatoeba.org/en/sentences/show/3608134,https://tatoeba.org/en/sentences/show/3608133,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,beach,3567588,3636657,https://tatoeba.org/en/sentences/show/3567588,https://tatoeba.org/en/sentences/show/3636657,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
